Close,-2,-4,-6,-8,-10,-12,-14,-16,-18,-20,-22,-24,-26,-28,Volume,-2,-4,-6,-8,-10,-12,-14,-16,-18,-20,-22,-24,-26,-28,label
111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,108.839996,107.220001,107.370003,105.709999,101.980003,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,2362200,1767700,2938000,2635700,5213600,111.809998
111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,109.290001,107.169998,106.57,107.160004,103.849998,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,3868300,1669800,3019900,5552300,7569500,111.949997
111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,108.839996,107.220001,107.370003,105.709999,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,2362200,1767700,2938000,2635700,112.300003
111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,109.290001,107.169998,106.57,107.160004,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,3868300,1669800,3019900,5552300,112.139999
112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,108.839996,107.220001,107.370003,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,2362200,1767700,2938000,112.169998
112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,109.290001,107.169998,106.57,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,3868300,1669800,3019900,112.470001
112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,108.839996,107.220001,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,2362200,1767700,111.839996
111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,109.290001,107.169998,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,3868300,1669800,111.769997
111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,108.839996,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,2362200,111.540001
112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,109.290001,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,3868300,112.150002
112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,110.199997,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,3222800,111.970001
112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,110.139999,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,1485700,111.650002
112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,110.669998,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,1561100,111.709999
111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,110.550003,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,1385500,112.279999
111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,110.860001,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,1359900,112.599998
111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,110.639999,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,3154100,112.75
112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,111.230003,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,1135900,112.459999
111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,110.790001,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,3393400,109.660004
111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,111.32,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,3546700,111.190002
111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,111.029999,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,1394200,108.919998
112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,111.150002,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,1432300,108.93
112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,111.019997,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,1977500,110.050003
112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,111.160004,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,1945800,109.610001
112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,111.419998,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,1638200,109.769997
109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,111.269997,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,2093200,109.720001
111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,110.43,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,2473900,110.980003
108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,110.839996,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,1353600,111.790001
108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,110.970001,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,1113600,111.150002
110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,111.889999,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,1379600,110.269997
109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,111.82,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,1238800,110.900002
109.769997,110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,111.919998,3430200,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,1032500,111.550003
109.720001,109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,111.589996,1603400,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,1259100,110.459999
110.980003,109.769997,110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,112.150002,1971800,3430200,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,1378000,111.330002
111.790001,109.720001,109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,112.040001,1525300,1603400,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,1542900,110.989998
111.150002,110.980003,109.769997,110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,112.449997,1531900,1971800,3430200,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,1442800,110.489998
110.269997,111.790001,109.720001,109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,111.809998,2136700,1525300,1603400,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,1228600,110.919998
110.900002,111.150002,110.980003,109.769997,110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,111.949997,1292400,1531900,1971800,3430200,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,2791500,110.959999
111.550003,110.269997,111.790001,109.720001,109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,112.300003,1439800,2136700,1525300,1603400,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,972100,110.540001
110.459999,110.900002,111.150002,110.980003,109.769997,110.050003,108.919998,109.660004,112.75,112.279999,111.650002,112.150002,111.769997,112.470001,112.139999,2037100,1292400,1531900,1971800,3430200,2960400,5122100,3337400,1590000,1563200,1393700,1071200,1205200,3252300,1000600,111.139999
111.330002,111.550003,110.269997,111.790001,109.720001,109.610001,108.93,111.190002,112.459999,112.599998,111.709999,111.970001,111.540001,111.839996,112.169998,1722500,1439800,2136700,1525300,1603400,2779400,2041600,3043500,1152400,4111700,1670900,1534600,1851100,2267800,1102000,109.660004
